t;DNI;t_ambt;Wt;Qt;RDIFUSA
4946;0;22.25;1.54;0;0
4947;0;22.14;1.53;0;0
4948;0;21.93;1.57;0;0
4949;0;21.63;1.64;0;0
4950;78.02;22.21;1.24;0;78.02
4951;227.83;24.54;0.84;0;227.83
4952;435.23;26.01;0.91;0;435.23
4953;655.88;27.15;0.89;0;655.88
4954;762.26;27.9;0.83;0;762.26
4955;804.68;28.44;0.82;0;804.68
4956;796.89;28.76;0.82;0;796.89
4957;608.93;28.79;0.83;0;608.93
4958;527.59;28.58;0.83;0;527.59
4959;366.52;28.19;0.72;0;366.52
4960;186.77;27.51;0.54;0;186.77
4961;22.47;26.37;0.79;0;22.47
4962;0;25.25;1.43;0;0
4963;0;24.56;1.56;0;0
4964;0;24.1;1.63;0;0
4965;0;23.73;1.52;0;0
4966;0;23.54;1.08;0;0
4967;0;23.53;0.97;0;0
4968;0;23.33;0.93;0;0
4969;0;23.12;0.92;0;0
4970;0;22.93;0.93;0;0
4971;0;22.78;0.86;0;0
4972;0;22.57;0.88;0;0
4973;0;22.4;0.87;0;0
4974;88.27;22.99;0.85;0;88.27
4975;283.66;24.48;0.74;0;283.66
4976;484.34;25.66;0.93;0;484.34
4977;708.16;26.58;1.01;0;708.16
4978;824.27;27.51;1.04;0;824.27
4979;851.91;28.26;1.05;0;851.91
4980;673.05;28.67;1.02;0;673.05
4981;667.3;28.73;1;0;667.3
4982;547.39;28.41;0.89;0;547.39
4983;381.09;27.84;0.66;0;381.09
4984;199.84;27.21;0.56;0;199.84
4985;20.3;26.23;0.73;0;20.3
4986;0;25.34;1.33;0;0
4987;0;24.85;1.47;0;0
4988;0;24.55;1.49;0;0
4989;0;24.37;1.43;0;0
4990;0;24.19;1.35;0;0
4991;0;23.94;1.29;0;0
4992;0;23.73;1.23;0;0
4993;0;23.65;1.12;0;0
4994;0;23.68;0.98;0;0
4995;0;23.73;0.78;0;0
4996;0;23.6;0.75;0;0
4997;0;23.08;1.11;0;0
4998;80.09;23.07;1.14;0;80.09
4999;226.06;24.6;0.56;0;226.06
5000;420.12;25.94;0.41;0;420.12
5001;599.18;27.4;0.47;0;599.18
5002;609.21;28.35;0.47;0;609.21
5003;617.96;28.88;0.47;0;617.96
5004;554.55;29.12;0.49;0;554.55
5005;586.66;29.14;0.53;0;586.66
5006;461.89;28.91;0.56;0;461.89
5007;295.45;28.4;0.52;0;295.45
5008;142.34;27.73;0.23;0;142.34
5009;19.17;27.17;0.34;0;19.17
5010;0;26.67;0.36;0;0
5011;0;26.52;0.23;0;0
5012;0;26.48;0.09;0;0
5013;0;26.3;0.25;0;0
5014;0;26.06;0.34;0;0
5015;0;25.84;0.25;0;0
5016;0;25.6;0.27;0;0
5017;0;25.26;0.54;0;0
5018;0;24.97;0.68;0;0
5019;0;24.84;0.59;0;0
5020;0;24.79;0.38;0;0
5021;0;24.66;0.5;0;0
5022;43;24.57;0.72;0;43
5023;142.98;25.62;0.41;0;142.98
5024;251.57;26.32;0.28;0;251.57
5025;264.98;26.92;0.15;0;264.98
5026;384.45;27.51;0.17;0;384.45
5027;544.3;28.1;0.36;0;544.3
5028;536.61;28.38;0.41;0;536.61
5029;387.01;28.46;0.43;0;387.01
5030;111.27;28.1;0.35;0;111.27
5031;72.01;27.72;0.25;0;72.01
5032;21.67;27.15;0.13;0;21.67
5033;11.18;26.4;0.43;0;11.18
5034;0;26.05;0.76;0;0
5035;0;25.8;0.85;0;0
5036;0;25.53;0.92;0;0
5037;0;25.31;0.97;0;0
5038;0;25.26;0.92;0;0
5039;0;25.3;0.8;0;0
5040;0;25.27;0.7;0;0
5041;0;25.21;0.58;0;0
5042;0;25.13;0.48;0;0
5043;0;24.98;0.54;0;0
5044;0;24.63;0.78;0;0
5045;0;24.15;1.03;0;0
5046;48.41;23.93;1.1;0;48.41
5047;178.91;24.58;0.56;0;178.91
5048;311.91;25.19;0.46;0;311.91
5049;545.38;25.97;0.37;0;545.38
5050;640.97;26.96;0.33;0;640.97
5051;612.16;27.71;0.31;0;612.16
5052;589.81;27.87;0.31;0;589.81
5053;583.32;27.85;0.33;0;583.32
5054;452.25;27.67;0.35;0;452.25
5055;284.22;27.24;0.29;0;284.22
5056;122.95;26.77;0.3;0;122.95
5057;17.33;26.37;0.46;0;17.33
5058;0;26.33;0.66;0;0
5059;0;26.23;0.75;0;0
5060;0;26.08;0.79;0;0
5061;0;26.01;0.74;0;0
5062;0;25.67;0.92;0;0
5063;0;24.9;1.26;0;0
5064;0;24.1;1.49;0;0
5065;0;23.58;1.57;0;0
5066;0;23.26;1.5;0;0
5067;0;23.1;1.4;0;0
5068;0;23;1.35;0;0
5069;0;22.9;1.35;0;0
5070;44.97;23.37;1.03;0;44.97
5071;156.06;24.41;0.63;0;156.06
5072;298.19;25.11;0.52;0;298.19
5073;402.73;25.74;0.5;0;402.73
5074;452.8;26.4;0.28;0;452.8
5075;453.89;26.87;0.22;0;453.89
5076;535.22;27.12;0.41;0;535.22
5077;476.84;27.19;0.52;0;476.84
5078;394.61;27.15;0.56;0;394.61
5079;243.77;26.98;0.56;0;243.77
5080;81.34;26.54;0.5;0;81.34
5081;11.96;25.79;0.5;0;11.96
5082;0;25.05;1.03;0;0
5083;0;24.7;0.97;0;0
5084;0;24.62;0.9;0;0
5085;0;24.45;0.93;0;0
5086;0;24.26;0.87;0;0
5087;0;24.11;0.95;0;0
5088;0;24;0.99;0;0
5089;0;23.77;0.95;0;0
5090;0;23.49;0.89;0;0
5091;0;23.19;0.82;0;0
5092;0;22.97;1.1;0;0
5093;0;22.71;1.2;0;0
5094;42.77;23.05;0.91;0;42.77
5095;139.18;23.85;0.75;0;139.18
5096;256;24.42;0.81;0;256
5097;314.38;24.83;0.89;0;314.38
5098;324.09;25.61;0.78;0;324.09
5099;334.73;26.21;0.69;0;334.73
5100;488.27;26.51;0.64;0;488.27
5101;454.03;26.49;0.55;0;454.03
5102;404.98;26.36;0.4;0;404.98
5103;279.64;26.07;0.19;0;279.64
5104;123.39;25.59;0.12;0;123.39
5105;16.84;25.05;0.53;0;16.84
5106;0;24.81;0.87;0;0
5107;0;24.31;1.16;0;0
5108;0;23.64;1.4;0;0
5109;0;23.12;1.27;0;0
5110;0;23.07;1.01;0;0
5111;0;22.9;0.99;0;0
5112;0;22.77;0.96;0;0
5113;0;22.61;0.96;0;0
5114;0;22.52;0.91;0;0
5115;0;22.4;0.84;0;0
5116;0;22.19;0.97;0;0
5117;0;22;1.33;0;0
5118;79.68;22.62;0.97;0;79.68
5119;258.63;24.36;0.5;0;258.63
5120;476.19;25.9;0.46;0;476.19
5121;660.68;27.15;0.2;0;660.68
5122;735.02;28.15;0.14;0;735.02
5123;717.38;28.74;0.2;0;717.38
5124;688.34;29.02;0.2;0;688.34
5125;646.07;29.08;0.16;0;646.07
5126;544.91;28.89;0.12;0;544.91
5127;368.77;28.4;0.06;0;368.77
5128;180.35;27.83;0.05;0;180.35
5129;22.89;27;0.25;0;22.89
5130;0;26.84;0.26;0;0
5131;0;26.8;0.12;0;0
5132;0;26.75;0.16;0;0
5133;0;26.55;0.29;0;0
5134;0;26.28;0.45;0;0
5135;0;25.94;0.61;0;0
5136;0;25.55;0.74;0;0
5137;0;24.97;0.97;0;0
5138;0;24.1;1.28;0;0
5139;0;23.33;1.47;0;0
5140;0;22.94;1.4;0;0
5141;0;22.87;1.28;0;0
5142;88.59;23.46;0.88;0;88.59
5143;278.9;24.73;0.45;0;278.9
5144;477.12;25.93;0.38;0;477.12
5145;598.6;26.86;0.47;0;598.6
5146;652.25;27.5;0.58;0;652.25
5147;757.52;28.03;0.58;0;757.52
5148;737.21;28.43;0.59;0;737.21
5149;674.86;28.55;0.61;0;674.86
5150;490.73;28.39;0.59;0;490.73
5151;306.44;28.05;0.48;0;306.44
5152;144.13;27.52;0.23;0;144.13
5153;13.16;26.84;0.3;0;13.16
5154;0;26.72;0.4;0;0
5155;0;26.62;0.41;0;0
5156;0;26.42;0.57;0;0
5157;0;26.07;0.75;0;0
5158;0;25.37;1.1;0;0
5159;0;24.48;1.39;0;0
5160;0;23.87;1.43;0;0
5161;0;23.51;1.39;0;0
5162;0;23.28;1.1;0;0
5163;0;23.31;0.96;0;0
5164;0;23.29;0.83;0;0
5165;0;23.26;0.73;0;0
5166;39.74;23.49;0.82;0;39.74
5167;163.89;24.44;0.89;0;163.89
5168;284.48;25.48;1.16;0;284.48
5169;466.62;26.19;1.37;0;466.62
5170;590.14;26.74;1.39;0;590.14
5171;808.33;27.22;1.24;0;808.33
5172;817.16;27.62;1.03;0;817.16
5173;679.52;27.78;0.95;0;679.52
5174;588.11;27.55;0.94;0;588.11
5175;389.28;27.16;0.88;0;389.28
5176;194.01;26.6;0.69;0;194.01
5177;24.22;25.52;0.61;0;24.22
5178;0;24.38;0.96;0;0
5179;0;23.8;1.12;0;0
5180;0;23.55;1.16;0;0
5181;0;23.3;1.01;0;0
5182;0;22.87;0.88;0;0
5183;0;22.51;0.96;0;0
5184;0;22.39;1.1;0;0
5185;0;22.37;1.1;0;0
5186;0;22.36;1.05;0;0
5187;0;22.23;1.12;0;0
5188;0;22.05;1.21;0;0
5189;0;21.87;1.31;0;0
5190;97.2;22.37;1.03;0;97.2
5191;299.72;24.29;0.6;0;299.72
5192;477.6;25.65;0.59;0;477.6
5193;558.77;26.78;0.57;0;558.77
5194;648.33;27.69;0.46;0;648.33
5195;708.41;28.48;0.37;0;708.41
5196;704.73;28.95;0.35;0;704.73
5197;638.45;29.11;0.39;0;638.45
5198;533.53;28.8;0.36;0;533.53
5199;347.1;28.45;0.3;0;347.1
5200;158.14;27.91;0.17;0;158.14
5201;21.06;27.36;0.42;0;21.06
5202;0;27.3;0.46;0;0
5203;0;27.11;0.54;0;0
5204;0;26.87;0.67;0;0
5205;0;26.59;0.82;0;0
5206;0;26.32;0.89;0;0
5207;0;26.03;0.91;0;0
5208;0;25.73;0.94;0;0
5209;0;25.48;0.96;0;0
5210;0;25.18;1.03;0;0
5211;0;24.83;1.17;0;0
5212;0;24.35;1.36;0;0
5213;0;23.8;1.55;0;0
5214;68.12;24.02;1.19;0;68.12
5215;159.41;25.29;0.69;0;159.41
5216;299.84;26.25;0.75;0;299.84
5217;401.09;27.48;0.98;0;401.09
5218;467.26;28.33;0.99;0;467.26
5219;465.3;28.76;0.94;0;465.3
5220;558.47;28.96;0.86;0;558.47
5221;556.16;28.96;0.79;0;556.16
5222;434.05;28.75;0.75;0;434.05
5223;271.42;28.32;0.59;0;271.42
5224;111.54;27.76;0.43;0;111.54
5225;15.95;26.76;0.63;0;15.95
5226;0;25.67;1.14;0;0
5227;0;25.18;0.95;0;0
5228;0;24.98;0.95;0;0
5229;0;24.88;1;0;0
5230;0;24.91;1.15;0;0
5231;0;24.74;1.11;0;0
5232;0;24.49;1;0;0
5233;0;24.26;0.94;0;0
5234;0;24.03;0.88;0;0
5235;0;23.82;0.9;0;0
5236;0;23.62;0.89;0;0
5237;0;23.4;0.83;0;0
5238;41.56;23.61;0.91;0;41.56
5239;124.59;24.37;0.78;0;124.59
5240;211.09;25.15;1.09;0;211.09
5241;303.93;26.21;1.11;0;303.93
5242;415.09;27.08;0.95;0;415.09
5243;395.16;27.62;0.82;0;395.16
5244;380.48;27.85;0.74;0;380.48
5245;355.88;27.89;0.67;0;355.88
5246;300.96;27.78;0.58;0;300.96
5247;218.79;27.46;0.41;0;218.79
5248;108.77;26.9;0.18;0;108.77
5249;18.62;26.33;0.39;0;18.62
5250;0;25.97;0.64;0;0
5251;0;25.73;0.72;0;0
5252;0;25.55;0.73;0;0
5253;0;25.38;0.73;0;0
5254;0;25.18;0.79;0;0
5255;0;24.88;0.91;0;0
5256;0;24.6;0.97;0;0
5257;0;24.36;0.98;0;0
5258;0;24.1;1.02;0;0
5259;0;23.89;1.06;0;0
5260;0;23.71;1.07;0;0
5261;0;23.57;1.05;0;0
5262;95.82;23.7;0.91;0;95.82
5263;284.73;25.19;0.46;0;284.73
5264;482.18;26.4;0.4;0;482.18
5265;564.3;27.33;0.34;0;564.3
5266;691.84;27.99;0.35;0;691.84
5267;623.39;28.44;0.42;0;623.39
5268;583.51;28.73;0.49;0;583.51
5269;528.3;28.82;0.55;0;528.3
5270;400.83;28.65;0.52;0;400.83
5271;282.04;28.21;0.39;0;282.04
5272;133.42;27.63;0.21;0;133.42
5273;19.27;26.98;0.51;0;19.27
5274;0;26.41;0.99;0;0
5275;0;26.06;1.16;0;0
5276;0;25.99;1.13;0;0
5277;0;25.9;1.1;0;0
5278;0;25.73;1.11;0;0
5279;0;25.32;1.25;0;0
5280;0;24.91;1.34;0;0
5281;0;24.65;1.33;0;0
5282;0;24.56;1.26;0;0
5283;0;24.45;1.21;0;0
5284;0;24.3;1.22;0;0
5285;0;24.09;1.26;0;0
5286;81.96;24.22;1.14;0;81.96
5287;276.65;25.82;0.52;0;276.65
5288;504.9;27.05;0.55;0;504.9
5289;698.35;27.99;0.75;0;698.35
5290;655.46;28.43;0.86;0;655.46
5291;570.28;28.54;0.91;0;570.28
5292;509.21;28.51;0.92;0;509.21
5293;401.09;28.41;0.81;0;401.09
5294;312.23;28.37;0.65;0;312.23
5295;71.88;28.01;0.54;0;71.88
5296;35.27;27.37;0.41;0;35.27
5297;10.66;26.55;0.63;0;10.66
5298;0;26.04;0.96;0;0
5299;0;25.41;1.24;0;0
5300;0;24.89;1.36;0;0
5301;0;24.49;1.24;0;0
5302;0;24.31;1.27;0;0
5303;0;24.19;1.29;0;0
5304;0;24.07;1.32;0;0
5305;0;23.9;1.33;0;0
5306;0;23.92;1.17;0;0
5307;0;24.13;0.89;0;0
5308;0;24.19;0.78;0;0
5309;0;23.87;0.89;0;0
5310;73.85;23.32;1.04;0;73.85
5311;217.35;24.05;0.59;0;217.35
5312;368.5;25.11;0.56;0;368.5
5313;547.7;26.08;0.87;0;547.7
5314;654.04;27.51;0.9;0;654.04
5315;693.26;28.33;0.84;0;693.26
5316;633.23;28.74;0.8;0;633.23
5317;573.94;28.83;0.8;0;573.94
5318;466.6;28.64;0.76;0;466.6
5319;325.45;28.21;0.52;0;325.45
5320;165.53;27.64;0.29;0;165.53
5321;20.87;26.83;0.63;0;20.87
5322;0;25.9;1.22;0;0
5323;0;25.19;1.51;0;0
5324;0;24.65;1.64;0;0
5325;0;24.22;1.61;0;0
5326;0;24.08;1.04;0;0
5327;0;24.22;1.09;0;0
5328;0;24.21;1.1;0;0
5329;0;23.88;0.87;0;0
5330;0;23.38;0.8;0;0
5331;0;22.99;0.91;0;0
5332;0;22.58;1.18;0;0
5333;0;22.26;1.25;0;0
5334;71.44;23.02;0.91;0;71.44
5335;182.96;24.74;0.81;0;182.96
5336;309.8;25.9;0.91;0;309.8
5337;547.22;26.98;0.96;0;547.22
5338;712.59;27.87;0.96;0;712.59
5339;804.06;28.44;0.95;0;804.06
5340;787.16;28.73;0.96;0;787.16
5341;687.84;28.77;0.95;0;687.84
5342;494.11;28.58;0.89;0;494.11
5343;330.52;28.16;0.67;0;330.52
5344;144.91;27.61;0.36;0;144.91
5345;16.54;26.84;0.56;0;16.54
5346;0;26.27;1.05;0;0
5347;0;25.85;1.24;0;0
5348;0;25.55;1.3;0;0
5349;0;25.25;1.34;0;0
5350;0;24.85;1.41;0;0
5351;0;24.4;1.5;0;0
5352;0;24.09;1.5;0;0
5353;0;23.83;1.49;0;0
5354;0;23.66;1.45;0;0
5355;0;23.57;1.38;0;0
5356;0;23.53;1.25;0;0
5357;0;23.47;1.08;0;0
5358;81.5;23.54;0.9;0;81.5
5359;192.34;25.15;0.48;0;192.34
5360;343.4;26.62;0.48;0;343.4
5361;659.09;27.72;0.49;0;659.09
5362;787.18;28.59;0.52;0;787.18
5363;747.41;29.19;0.52;0;747.41
5364;655.19;29.48;0.47;0;655.19
5365;496.66;29.47;0.43;0;496.66
5366;352.57;29.04;0.37;0;352.57
5367;246.16;28.56;0.24;0;246.16
5368;142.78;27.89;0.14;0;142.78
5369;22.01;27.01;0.44;0;22.01
5370;0;26.5;0.85;0;0
5371;0;26.24;0.94;0;0
5372;0;25.98;0.99;0;0
5373;0;25.73;0.99;0;0
5374;0;25.61;0.9;0;0
5375;0;25.46;0.8;0;0
5376;0;25.18;0.8;0;0
5377;0;24.74;0.93;0;0
5378;0;24.25;1.12;0;0
5379;0;23.73;1.29;0;0
5380;0;23.27;1.39;0;0
5381;0;22.94;1.41;0;0
5382;55.54;23.4;1.05;0;55.54
5383;179.69;25.41;0.5;0;179.69
5384;312.2;27.04;0.31;0;312.2
5385;581.11;28.22;0.1;0;581.11
5386;798.66;29.02;0.21;0;798.66
5387;789.23;29.52;0.3;0;789.23
5388;732.79;29.76;0.33;0;732.79
5389;646.46;29.7;0.34;0;646.46
5390;495.3;29.44;0.3;0;495.3
5391;322.22;28.97;0.17;0;322.22
5392;148.71;28.34;0.06;0;148.71
5393;20.21;27.44;0.29;0;20.21
5394;0;27.31;0.33;0;0
5395;0;27.09;0.62;0;0
5396;0;26.39;1.05;0;0
5397;0;25.44;1.41;0;0
5398;0;24.7;1.56;0;0
5399;0;24.23;1.49;0;0
5400;0;23.9;1.45;0;0
5401;0;23.63;1.34;0;0
5402;0;23.4;1.28;0;0
5403;0;23.23;1.28;0;0
5404;0;23.14;1.29;0;0
5405;0;23.07;1.29;0;0
5406;64.55;23.54;1.01;0;64.55
5407;204.27;24.68;0.61;0;204.27
5408;362.68;25.49;0.27;0;362.68
5409;485.61;26.22;0.17;0;485.61
5410;578.59;26.84;0.12;0;578.59
5411;690.48;27.2;0.13;0;690.48
5412;696.53;27.27;0.09;0;696.53
5413;665.3;27.2;0.06;0;665.3
5414;432.34;26.98;0.01;0;432.34
5415;263.4;26.58;0.1;0;263.4
5416;102.56;25.68;0.12;0;102.56
5417;19.61;25.74;0.35;0;19.61
5418;0;25.72;0.48;0;0
5419;0;25.76;0.3;0;0
5420;0;25.73;0.12;0;0
5421;0;25.55;0.55;0;0
5422;0;25.05;0.99;0;0
5423;0;24.46;1.3;0;0
5424;0;24.13;1.36;0;0
5425;0;24.09;1.25;0;0
5426;0;24.12;1.09;0;0
5427;0;24.3;0.9;0;0
5428;0;24.49;0.66;0;0
5429;0;24.55;0.59;0;0
5430;33.51;24.69;0.58;0;33.51
5431;99.37;25.14;0.4;0;99.37
5432;104.7;26.13;0.39;0;104.7
5433;196.78;27.13;0.24;0;196.78
5434;454.27;27.78;0.25;0;454.27
5435;529.41;28.22;0.31;0;529.41
5436;668.56;28.45;0.38;0;668.56
5437;637.13;28.44;0.43;0;637.13
5438;561.46;28.08;0.4;0;561.46
5439;398.66;27.51;0.22;0;398.66
5440;189.48;26.94;0.17;0;189.48
5441;22.51;26.43;0.56;0;22.51
5442;0;26.01;0.97;0;0
5443;0;25.49;1.25;0;0
5444;0;24.94;1.48;0;0
5445;0;24.49;1.6;0;0
5446;0;24.19;1.62;0;0
5447;0;24.01;1.58;0;0
5448;0;23.82;1.55;0;0
5449;0;23.62;1.53;0;0
5450;0;23.43;1.52;0;0
5451;0;23.19;1.57;0;0
5452;0;22.98;1.6;0;0
5453;0;22.82;1.59;0;0
5454;72.68;23.19;1.04;0;72.68
5455;216.04;24.3;0.77;0;216.04
5456;342.98;24.95;0.5;0;342.98
5457;451.33;25.49;0.76;0;451.33
5458;450.37;26.02;0.89;0;450.37
5459;403.81;26.59;0.95;0;403.81
5460;465.78;26.84;0.93;0;465.78
5461;410.27;26.92;0.86;0;410.27
5462;386.45;26.81;0.71;0;386.45
5463;265.96;26.45;0.61;0;265.96
5464;138.26;25.88;0.5;0;138.26
5465;18.85;25.06;0.48;0;18.85
5466;0;24.26;0.97;0;0
5467;0;23.82;1.14;0;0
5468;0;23.54;1.21;0;0
5469;0;23.4;0.86;0;0
5470;0;23.44;0.88;0;0
5471;0;23.32;0.89;0;0
5472;0;23.18;0.87;0;0
5473;0;23.11;0.81;0;0
5474;0;22.95;0.78;0;0
5475;0;22.77;0.79;0;0
5476;0;22.67;0.89;0;0
5477;0;22.66;0.94;0;0
5478;110.83;23;1.02;0;110.83
5479;330.77;23.72;0.98;0;330.77
5480;557.24;24.56;0.99;0;557.24
5481;624.04;25.45;1.05;0;624.04
5482;703.19;26.35;1.12;0;703.19
5483;679.67;27;1.12;0;679.67
5484;697.98;27.33;1.06;0;697.98
5485;619.91;27.37;0.9;0;619.91
5486;525.6;27.14;0.67;0;525.6
5487;351.89;26.73;0.36;0;351.89
5488;180.94;26.21;0.12;0;180.94
5489;21.82;25.84;0.31;0;21.82
5490;0;25.54;0.52;0;0
5491;0;25.5;0.51;0;0
5492;0;25.47;0.45;0;0
5493;0;25.33;0.52;0;0
5494;0;25.09;0.71;0;0
5495;0;24.76;0.83;0;0
5496;0;24.48;0.83;0;0
5497;0;24.33;0.74;0;0
5498;0;24.19;0.63;0;0
5499;0;24.05;0.56;0;0
5500;0;23.89;0.61;0;0
5501;0;23.69;0.73;0;0
5502;114.29;23.7;0.79;0;114.29
5503;332.94;25.08;0.36;0;332.94
5504;564.26;26.57;0.27;0;564.26
5505;747.23;27.73;0.28;0;747.23
5506;720.82;28.48;0.38;0;720.82
5507;659.41;28.89;0.45;0;659.41
5508;573.74;29.05;0.47;0;573.74
5509;443.54;28.99;0.41;0;443.54
5510;384.25;28.58;0.3;0;384.25
5511;284.46;28.14;0.21;0;284.46
5512;153.34;27.58;0.14;0;153.34
5513;22.05;27;0.35;0;22.05
5514;0;26.9;0.44;0;0
5515;0;26.8;0.45;0;0
5516;0;26.62;0.51;0;0
5517;0;26.29;0.71;0;0
5518;0;25.8;0.94;0;0
5519;0;25.14;1.18;0;0
5520;0;24.43;1.38;0;0
5521;0;23.87;1.47;0;0
5522;0;23.55;1.47;0;0
5523;0;23.35;1.45;0;0
5524;0;23.12;1.45;0;0
5525;0;22.88;1.44;0;0
5526;120.38;23.37;1.04;0;120.38
5527;338.66;24.69;0.48;0;338.66
5528;547.28;26.08;0.33;0;547.28
5529;683.66;27.38;0.18;0;683.66
5530;811.98;28.37;0.13;0;811.98
5531;746.74;28.83;0.32;0;746.74
5532;711.62;29.01;0.41;0;711.62
5533;670.18;28.97;0.46;0;670.18
5534;510.1;28.65;0.48;0;510.1
5535;330.43;28.23;0.39;0;330.43
5536;159.21;27.71;0.27;0;159.21
5537;20.79;26.9;0.61;0;20.79
5538;0;26.28;1.11;0;0
5539;0;25.73;1.38;0;0
5540;0;25.27;1.56;0;0
5541;0;24.92;1.67;0;0
5542;0;24.61;1.55;0;0
5543;0;24.52;0.96;0;0
5544;0;24.48;0.87;0;0
5545;0;24.33;0.9;0;0
5546;0;24.16;0.91;0;0
5547;0;23.97;1.01;0;0
5548;0;23.81;1.29;0;0
5549;0;23.81;1.25;0;0
5550;98.26;24.15;0.97;0;98.26
5551;287.07;24.69;0.39;0;287.07
5552;479.83;25.12;0.11;0;479.83
5553;652.81;25.7;0.24;0;652.81
5554;760.38;26.2;0.35;0;760.38
5555;725.4;26.88;0.36;0;725.4
5556;705.87;27.44;0.42;0;705.87
5557;597.48;27.74;0.47;0;597.48
5558;287.26;27.66;0.47;0;287.26
5559;204.08;27.26;0.43;0;204.08
5560;68.33;26.64;0.37;0;68.33
5561;13.27;25.82;0.57;0;13.27
5562;0;25.04;1.16;0;0
5563;0;24.53;1.33;0;0
5564;0;24.2;1.33;0;0
5565;0;24.01;1.35;0;0
5566;0;23.81;1.33;0;0
5567;0;23.66;1.32;0;0
5568;0;23.48;1.3;0;0
5569;0;23.32;1.34;0;0
5570;0;23.17;1.38;0;0
5571;0;23.04;1.41;0;0
5572;0;22.85;1.46;0;0
5573;0;22.62;1.31;0;0
5574;47.3;23.18;0.95;0;47.3
5575;127.42;24;0.75;0;127.42
5576;222.26;24.83;0.67;0;222.26
5577;287.4;25.32;0.99;0;287.4
5578;305.51;26.1;1.03;0;305.51
5579;245.23;26.74;0.96;0;245.23
5580;262.38;26.86;0.87;0;262.38
5581;293.91;26.88;0.81;0;293.91
5582;316.11;26.75;0.65;0;316.11
5583;205.47;26.4;0.41;0;205.47
5584;97.83;25.84;0.2;0;97.83
5585;18.13;25.22;0.55;0;18.13
5586;0;24.49;1.18;0;0
5587;0;23.99;1.38;0;0
5588;0;23.62;1.44;0;0
5589;0;23.36;1.34;0;0
5590;0;23.15;1.23;0;0
5591;0;23.07;0.94;0;0
5592;0;23;0.94;0;0
5593;0;22.9;0.97;0;0
5594;0;22.73;0.96;0;0
5595;0;22.51;0.94;0;0
5596;0;22.3;0.95;0;0
5597;0;22.11;0.97;0;0
5598;112.22;22.47;0.99;0;112.22
5599;211.58;23;1.16;0;211.58
5600;346.35;23.68;1.43;0;346.35
5601;388.15;25.35;1.55;0;388.15
5602;430.83;26.59;1.45;0;430.83
5603;486.73;27.37;1.3;0;486.73
5604;549.88;27.96;1.18;0;549.88
5605;483.18;28.25;1.1;0;483.18
5606;377.02;28.17;0.99;0;377.02
5607;260.8;27.71;0.87;0;260.8
5608;140;27.07;0.56;0;140
5609;21.25;25.94;0.56;0;21.25
5610;0;24.72;1.2;0;0
5611;0;23.94;1.34;0;0
5612;0;23.44;1.27;0;0
5613;0;23.02;1.23;0;0
5614;0;22.65;1.25;0;0
5615;0;22.3;1.43;0;0
5616;0;21.97;1.53;0;0
5617;0;21.65;1.59;0;0
5618;0;21.42;1.62;0;0
5619;0;21.2;1.63;0;0
5620;0;20.97;1.66;0;0
5621;0;20.8;1.67;0;0
5622;131.39;21.87;1.17;0;131.39
5623;358.91;24.35;0.73;0;358.91
5624;578.64;25.95;0.62;0;578.64
5625;751.62;27.19;0.49;0;751.62
5626;844.47;28.18;0.4;0;844.47
5627;800.21;28.83;0.34;0;800.21
5628;760.17;29.16;0.31;0;760.17
5629;658.55;29.21;0.36;0;658.55
5630;563.73;29;0.39;0;563.73
5631;377.27;28.44;0.34;0;377.27
5632;178.35;27.9;0.32;0;178.35
5633;20.67;27.5;0.46;0;20.67
5634;0;27.13;0.71;0;0
5635;0;27.03;0.74;0;0
5636;0;26.84;0.76;0;0
5637;0;26.68;0.73;0;0
5638;0;26.28;0.87;0;0
5639;0;25.51;1.13;0;0
5640;0;24.56;1.37;0;0
5641;0;23.8;1.49;0;0
5642;0;23.34;1.49;0;0
5643;0;23.01;1.45;0;0
5644;0;22.8;1.4;0;0
5645;0;22.62;1.36;0;0
5646;132.14;23.12;0.98;0;132.14
5647;361.35;24.73;0.4;0;361.35
5648;584.02;26.33;0.19;0;584.02
5649;697.48;27.62;0.04;0;697.48
5650;735.86;28.56;0.12;0;735.86
5651;757.76;29.21;0.11;0;757.76
5652;692.09;29.58;0.08;0;692.09
5653;612.08;29.64;0.11;0;612.08
5654;478.23;29.37;0.1;0;478.23
5655;346.52;28.8;0.13;0;346.52
5656;159.3;28.24;0.27;0;159.3
5657;19.59;27.83;0.54;0;19.59
5658;0;27.1;0.94;0;0
5659;0;26.61;1.18;0;0
5660;0;26.13;1.29;0;0
5661;0;25.69;1.39;0;0
5662;0;25.28;1.45;0;0
5663;0;24.95;1.47;0;0
5664;0;24.69;1.46;0;0
5665;0;24.48;1.45;0;0
5666;0;24.33;1.44;0;0
5667;0;24.16;1.49;0;0
5668;0;23.99;1.52;0;0
5669;0;23.69;1.53;0;0
5670;92.93;24.13;0.93;0;92.93
5671;279.58;25.58;0.7;0;279.58
5672;482.27;26.77;0.59;0;482.27
5673;665.51;27.69;0.61;0;665.51
5674;790.88;28.33;0.62;0;790.88
5675;764.02;28.7;0.63;0;764.02
5676;726.74;28.87;0.62;0;726.74
5677;617.47;28.76;0.63;0;617.47
5678;472.51;28.43;0.62;0;472.51
5679;311.66;28;0.52;0;311.66
5680;134.04;27.49;0.42;0;134.04
5681;21.21;26.58;0.63;0;21.21
